delivery_id,delivery_partner,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_cost,sla_expected_hours,delivery_rating,effective_speed_kmph,weather_factor,base_travel_time_hours,actual_delivery_time_hours,delay_hours,sla_breach_flag,cost_per_km,weight_cost_ratio,delay_bucket,sla_breach,cost_leakage_flag,
DEL7788,xpressbees,van,two day,west,foggy,112,16.74,610.22,17,3,45,0.65,3.83,6.55,0,0,5.45,36.45,On Time,On Time,0,
DEL7789,fedex,scooter,two day,west,foggy,203.4,18.47,1072.41,18,3,40,0.65,7.82,12.55,0,0,5.27,58.06,On Time,On Time,0,
DEL7790,amazon logistics,truck,express,central,hot,283.3,2.44,1473.82,10,4,38,0.8,9.32,12.07,2.07,1,5.2,604.02,SLA Risk,Breach,0,
DEL7791,ecom express,ev bike,express,central,cold,119.3,12.04,682.62,9,3,30,0.8,4.97,5,0,0,5.72,56.7,On Time,On Time,0,
DEL7792,ecom express,scooter,two day,south,foggy,216.9,33.81,1185.93,18,5,40,0.65,8.34,12.37,0,0,5.47,35.08,On Time,On Time,0,
DEL7793,shadowfax,van,two day,west,rainy,127.1,8.93,662.29,17,5,45,0.75,3.77,5.7,0,0,5.21,74.16,On Time,On Time,0,
DEL7794,xpressbees,scooter,two day,west,foggy,114.8,5,589,17,4,40,0.65,4.42,7.29,0,0,5.13,117.8,On Time,On Time,0,
DEL7795,ekart,van,standard,west,rainy,190.3,27.77,1034.81,18,3,45,0.75,5.64,9.24,0,0,5.44,37.26,On Time,On Time,0,
DEL7796,delhivery,van,standard,south,stormy,288.2,24.46,1514.38,18,4,45,0.8,8.01,10.63,0,0,5.25,61.91,On Time,On Time,0,
DEL7797,dhl,bike,same day,central,stormy,97.2,2.45,593.35,5,5,35,0.8,3.47,3.92,0,0,6.1,242.18,On Time,On Time,0,
DEL7798,amazon logistics,truck,express,south,foggy,133.7,48.13,862.89,9,3,38,0.65,5.41,7.46,0,0,6.45,17.93,On Time,On Time,0,
DEL7799,blue dart,scooter,express,west,cold,17.1,38.35,250.55,8,3,40,0.8,0.53,1.01,0,0,14.65,6.53,On Time,On Time,1,
DEL7800,fedex,ev bike,standard,central,rainy,189.2,32.32,1042.96,18,3,30,0.75,8.41,12.7,0,0,5.51,32.27,On Time,On Time,0,
DEL7801,blue dart,ev bike,two day,north,clear,113.2,25.06,641.18,17,3,30,1,3.77,4.32,0,0,5.66,25.59,On Time,On Time,0,
DEL7802,dhl,scooter,standard,east,hot,36.8,31.45,278.35,16,4,40,0.8,1.15,2.03,0,0,7.56,8.85,On Time,On Time,0,
DEL7803,blue dart,ev van,same day,central,cold,186.3,22,1097.5,6,4,40,0.8,5.82,8.73,2.73,1,5.89,49.89,SLA Risk,Breach,0,
DEL7804,xpressbees,bike,two day,north,clear,204.3,11.99,1057.47,18,3,35,1,5.84,7.88,0,0,5.18,88.2,On Time,On Time,0,
DEL7805,amazon logistics,truck,standard,central,foggy,38,35.25,295.75,16,5,38,0.65,1.54,3.96,0,0,7.78,8.39,On Time,On Time,0,
DEL7806,xpressbees,ev bike,same day,central,stormy,180.2,48.76,1147.28,6,2,30,0.8,7.51,10.31,4.31,1,6.37,23.53,SLA Breach,Breach,0,
DEL7807,xpressbees,truck,two day,south,stormy,253.4,23.82,1338.46,18,3,38,0.8,8.34,11.33,0,0,5.28,56.19,On Time,On Time,0,
DEL7808,ekart,truck,express,west,cold,162.9,47.79,1007.87,10,3,38,0.8,5.36,7.79,0,0,6.19,21.09,On Time,On Time,0,
DEL7809,fedex,van,express,central,hot,239.2,18.06,1300.18,10,4,45,0.8,6.64,8.92,0,0,5.44,71.99,On Time,On Time,0,
DEL7810,delhivery,bike,same day,south,cold,148.2,14.27,883.81,5,3,35,0.8,5.29,5.36,0.36,1,5.96,61.93,Operational Variance,Breach,0,
DEL7811,dhl,ev bike,two day,north,stormy,70.5,45.77,489.81,17,4,30,0.8,2.94,3.36,0,0,6.95,10.7,On Time,On Time,0,
DEL7812,fedex,ev van,same day,south,rainy,47.2,31.52,430.56,4,5,40,0.75,1.57,3.76,0,0,9.12,13.66,On Time,On Time,1,
DEL7813,xpressbees,ev bike,standard,central,cold,69.9,22.93,418.29,17,5,30,0.8,2.91,3.12,0,0,5.98,18.24,On Time,On Time,0,
DEL7814,delhivery,bike,same day,central,foggy,192.8,2.08,1070.24,6,1,35,0.65,8.47,12.73,6.73,1,5.55,514.54,SLA Breach,Breach,0,
DEL7815,amazon logistics,scooter,standard,central,rainy,88.3,27.6,524.3,17,5,40,0.75,2.94,5.05,0,0,5.94,19,On Time,On Time,0,
DEL7816,fedex,ev bike,two day,east,hot,164.5,17.99,876.47,18,4,30,0.8,6.85,9.58,0,0,5.33,48.72,On Time,On Time,0,
DEL7817,amazon logistics,ev bike,express,south,hot,241.3,39.36,1374.58,10,4,30,0.8,10.05,12.26,2.26,1,5.7,34.92,SLA Risk,Breach,0,
DEL7818,fedex,van,same day,west,hot,30.5,17.96,306.38,4,3,45,0.8,0.85,1.03,0,0,10.05,17.06,On Time,On Time,1,
DEL7819,fedex,scooter,same day,central,stormy,36.1,46.64,420.42,4,4,40,0.8,1.13,1.4,0,0,11.65,9.01,On Time,On Time,1,
DEL7820,xpressbees,van,express,central,hot,221.2,44.57,1289.71,10,4,45,0.8,6.14,8.9,0,0,5.83,28.94,On Time,On Time,0,
DEL7821,amazon logistics,bike,two day,north,hot,10,34.53,153.59,16,4,35,0.8,0.36,0.49,0,0,15.36,4.45,On Time,On Time,1,
DEL7822,blue dart,bike,two day,west,rainy,62.9,27.15,395.95,17,3,35,0.75,2.4,4.02,0,0,6.29,14.58,On Time,On Time,0,
DEL7823,fedex,bike,same day,central,cold,130.2,32.76,849.28,5,5,35,0.8,4.65,4.65,0,0,6.52,25.92,On Time,On Time,0,
DEL7824,delhivery,ev bike,two day,north,stormy,290.3,31.37,1545.61,18,4,30,0.8,12.1,14.82,0,0,5.32,49.27,On Time,On Time,0,
DEL7825,fedex,bike,standard,west,foggy,157.7,44.81,922.93,18,5,35,0.65,6.93,11.55,0,0,5.85,20.6,On Time,On Time,0,
DEL7826,amazon logistics,truck,standard,west,foggy,43.6,11.77,253.31,16,3,38,0.65,1.77,3.93,0,0,5.81,21.52,On Time,On Time,0,
DEL7827,amazon logistics,scooter,express,east,clear,175.5,10.5,959,10,3,40,1,4.39,6.85,0,0,5.46,91.33,On Time,On Time,0,
DEL7828,ekart,ev bike,standard,west,foggy,113.5,33.83,668.99,17,5,30,0.65,5.82,8.41,0,0,5.89,19.78,On Time,On Time,0,
DEL7829,dhl,bike,express,central,hot,18.4,49.52,291.16,8,1,35,0.8,0.66,1.41,0,0,15.82,5.88,On Time,On Time,1,
DEL7830,fedex,ev van,standard,west,cold,151.7,8.71,784.63,18,4,40,0.8,4.74,7.69,0,0,5.17,90.08,On Time,On Time,0,
DEL7831,dhl,bike,express,north,clear,191.1,42.29,1132.37,10,5,35,1,5.46,7.54,0,0,5.93,26.78,On Time,On Time,0,
DEL7832,blue dart,ev van,standard,east,hot,288.2,44.96,1575.88,18,5,40,0.8,9.01,11.8,0,0,5.47,35.05,On Time,On Time,0,
DEL7833,ekart,bike,express,east,rainy,217.9,31.36,1233.58,10,1,35,0.75,8.3,11.85,1.85,1,5.66,39.34,SLA Risk,Breach,0,
DEL7834,dhl,bike,express,south,clear,234.4,32.68,1320.04,10,3,35,1,6.7,8.75,0,0,5.63,40.39,On Time,On Time,0,
DEL7835,fedex,bike,express,west,stormy,273.7,35.1,1523.8,10,3,35,0.8,9.78,12.18,2.18,1,5.57,43.41,SLA Risk,Breach,0,
DEL7836,ecom express,ev bike,two day,east,clear,97.7,35.57,595.21,17,3,30,1,3.26,4.21,0,0,6.09,16.73,On Time,On Time,0,
DEL7837,fedex,van,same day,north,rainy,170.1,3.4,960.7,6,2,45,0.75,5.04,9.36,3.36,1,5.65,282.56,SLA Breach,Breach,0,
DEL7838,dhl,van,standard,west,rainy,291.4,48.12,1601.36,18,4,45,0.75,8.63,12.34,0,0,5.5,33.28,On Time,On Time,0,
DEL7839,shadowfax,ev bike,same day,north,cold,166.3,27.63,1014.39,6,5,30,0.8,6.93,9.01,3.01,1,6.1,36.71,SLA Breach,Breach,0,
DEL7840,xpressbees,scooter,two day,central,clear,40.1,15.61,247.33,16,5,40,1,1,1.12,0,0,6.17,15.84,On Time,On Time,0,
DEL7841,dhl,truck,standard,west,rainy,287.5,21.71,1502.63,18,5,38,0.75,10.09,13.77,0,0,5.23,69.21,On Time,On Time,0,
DEL7842,fedex,scooter,standard,central,cold,106.5,18.02,586.56,17,4,40,0.8,3.33,4.23,0,0,5.51,32.55,On Time,On Time,0,
DEL7843,blue dart,bike,two day,south,rainy,76.4,21.3,445.9,17,4,35,0.75,2.91,5.41,0,0,5.84,20.93,On Time,On Time,0,
DEL7844,amazon logistics,ev van,standard,south,rainy,189.5,41.09,1070.77,18,4,40,0.75,6.32,10.23,0,0,5.65,26.06,On Time,On Time,0,
DEL7845,amazon logistics,van,two day,east,hot,106.4,26.38,611.14,17,3,45,0.8,2.96,3.38,0,0,5.74,23.17,On Time,On Time,0,
DEL7846,blue dart,ev van,express,central,clear,124,6.73,690.19,9,5,40,1,3.1,3.51,0,0,5.57,102.55,On Time,On Time,0,
DEL7847,dhl,van,two day,west,clear,65.5,23.03,396.59,17,5,45,1,1.46,1.54,0,0,6.05,17.22,On Time,On Time,0,
DEL7848,ekart,ev van,same day,east,foggy,12.3,7.46,183.88,4,5,40,0.65,0.47,2.89,0,0,14.95,24.65,On Time,On Time,1,
DEL7849,ecom express,scooter,two day,south,stormy,22.8,2.28,120.84,16,4,40,0.8,0.71,1.31,0,0,5.3,53,On Time,On Time,0,
DEL7850,delhivery,truck,two day,west,clear,83.8,18.13,473.39,17,4,38,1,2.21,2.78,0,0,5.65,26.11,On Time,On Time,0,
DEL7851,blue dart,van,same day,south,clear,127.4,48.15,881.45,5,3,45,1,2.83,3.24,0,0,6.92,18.31,On Time,On Time,0,
DEL7852,ekart,ev van,standard,north,clear,248.1,10.64,1272.42,18,4,40,1,6.2,8.26,0,0,5.13,119.59,On Time,On Time,0,
DEL7853,shadowfax,van,two day,south,hot,65.1,25.87,403.11,17,4,45,0.8,1.81,2.54,0,0,6.19,15.58,On Time,On Time,0,
DEL7854,ekart,ev bike,standard,south,hot,196.7,10.5,1015,18,4,30,0.8,8.2,10.96,0,0,5.16,96.67,On Time,On Time,0,
DEL7855,fedex,van,express,north,foggy,277.9,10.1,1469.8,10,1,45,0.65,9.5,14.05,4.05,1,5.29,145.52,SLA Breach,Breach,0,
DEL7856,xpressbees,van,express,south,clear,122.5,8.69,688.57,9,5,45,1,2.72,3.35,0,0,5.62,79.24,On Time,On Time,0,
DEL7857,amazon logistics,ev bike,express,west,hot,293.7,40.42,1632.7206,10,4,30,0.8,12.24,14.72,4.72,1,5.56,40.39,SLA Breach,Breach,0,
DEL7858,delhivery,truck,standard,south,hot,191.6,32.24,1054.72,18,4,38,0.8,6.3,9.16,0,0,5.5,32.71,On Time,On Time,0,
DEL7859,blue dart,van,two day,north,clear,287.2,20.42,1497.26,18,5,45,1,6.38,8.76,0,0,5.21,73.32,On Time,On Time,0,
DEL7860,delhivery,bike,express,south,hot,89.2,1.91,501.73,9,2,35,0.8,3.19,3.19,0,0,5.62,262.69,On Time,On Time,0,
DEL7861,ecom express,bike,two day,central,cold,196.8,9.84,1013.52,18,4,35,0.8,7.03,9.96,0,0,5.15,103,On Time,On Time,0,
DEL7862,shadowfax,truck,standard,central,hot,48.5,7.53,265.09,16,5,38,0.8,1.6,1.73,0,0,5.47,35.2,On Time,On Time,0,
DEL7863,fedex,bike,express,north,foggy,274.1,49.41,1568.73,10,3,35,0.65,12.05,16.64,6.64,1,5.72,31.75,SLA Breach,Breach,0,
DEL7864,amazon logistics,truck,same day,north,rainy,102,25.77,687.31,5,2,38,0.75,3.58,5.79,0.79,1,6.74,26.67,Operational Variance,Breach,0,
DEL7865,shadowfax,ev van,two day,south,foggy,48.4,1.93,247.79,16,5,40,0.65,1.86,4.42,0,0,5.12,128.39,On Time,On Time,0,
DEL7866,ekart,ev bike,same day,north,foggy,159.3,44.22,1029.16,6,3,30,0.65,8.17,13.04,7.04,1,6.46,23.27,SLA Breach,Breach,0,
DEL7867,fedex,ev bike,same day,central,rainy,51,31.98,450.94,5,3,30,0.75,2.27,4.26,0,0,8.84,14.1,On Time,On Time,1,
DEL7868,xpressbees,scooter,two day,north,cold,84.7,45.36,559.58,17,4,40,0.8,2.65,3.43,0,0,6.61,12.34,On Time,On Time,0,
DEL7869,delhivery,truck,express,north,clear,115.1,7.05,646.65,9,1,38,1,3.03,3.12,0,0,5.62,91.72,On Time,On Time,0,
DEL7870,shadowfax,scooter,two day,south,rainy,44.9,12.5,262,16,4,40,0.75,1.5,3.45,0,0,5.84,20.96,On Time,On Time,0,
DEL7871,fedex,ev van,two day,east,clear,13.1,44.93,200.29,16,3,40,1,0.33,0.7,0,0,15.29,4.46,On Time,On Time,1,
DEL7872,delhivery,bike,two day,north,stormy,113.1,20.92,628.26,17,5,35,0.8,4.04,4.26,0,0,5.55,30.03,On Time,On Time,0,
DEL7873,ekart,truck,same day,south,clear,63,30.75,507.25,5,4,38,1,1.66,2.33,0,0,8.05,16.5,On Time,On Time,0,
DEL7874,fedex,van,standard,east,hot,201.7,4.36,1021.58,18,5,45,0.8,5.6,8.47,0,0,5.06,234.31,On Time,On Time,0,
DEL7875,dhl,bike,two day,central,stormy,3.6,47.82,148.96,16,3,35,0.8,0.13,0.49,0,0,41.38,3.12,On Time,On Time,1,
DEL7876,ekart,scooter,express,central,stormy,194.7,44.97,1158.41,10,1,40,0.8,6.08,8.97,0,0,5.95,25.76,On Time,On Time,0,
DEL7877,shadowfax,ev bike,two day,south,hot,163.5,30.53,909.09,18,3,30,0.8,6.81,9.13,0,0,5.56,29.78,On Time,On Time,0,
DEL7878,dhl,truck,standard,south,cold,157.5,32.06,883.68,18,3,38,0.8,5.18,7.35,0,0,5.61,27.56,On Time,On Time,0,
DEL7879,fedex,bike,standard,north,clear,152.8,22.73,832.19,18,5,35,1,4.37,7.19,0,0,5.45,36.61,On Time,On Time,0,
DEL7880,amazon logistics,bike,express,south,hot,163.1,18.78,921.84,10,5,35,0.8,5.83,8.63,0,0,5.65,49.09,On Time,On Time,0,
DEL7881,delhivery,truck,two day,west,clear,152.5,15.3,808.4,18,4,38,1,4.01,6.1,0,0,5.3,52.84,On Time,On Time,0,
DEL7882,dhl,truck,standard,east,clear,134.5,12.27,709.31,17,4,38,1,3.54,4.3,0,0,5.27,57.81,On Time,On Time,0,
DEL7883,delhivery,van,standard,south,clear,102.6,16.14,561.42,17,5,45,1,2.28,3.11,0,0,5.47,34.78,On Time,On Time,0,
DEL7884,ecom express,bike,express,north,rainy,109.6,21.02,661.06,9,2,35,0.75,4.18,6.36,0,0,6.03,31.45,On Time,On Time,0,
DEL7885,blue dart,bike,two day,central,foggy,30,41.43,274.29,16,4,35,0.65,1.32,3.44,0,0,9.14,6.62,On Time,On Time,1,
DEL7886,amazon logistics,bike,standard,south,rainy,118.9,2.76,602.78,17,4,35,0.75,4.53,6.67,0,0,5.07,218.4,On Time,On Time,0,
DEL7887,blue dart,bike,two day,central,rainy,147.6,25.72,815.16,17,3,35,0.75,5.62,8.01,0,0,5.52,31.69,On Time,On Time,0,
DEL7888,ekart,truck,express,west,cold,229.2,13.31,1235.93,10,5,38,0.8,7.54,10.33,0.33,1,5.39,92.86,Operational Variance,Breach,0,
DEL7889,shadowfax,van,same day,west,clear,132,28.63,845.89,5,5,45,1,2.93,3.46,0,0,6.41,29.55,On Time,On Time,0,
DEL7890,amazon logistics,scooter,same day,east,clear,231.2,30.69,1348.07,6,5,40,1,5.78,8.68,2.68,1,5.83,43.93,SLA Risk,Breach,0,
DEL7891,blue dart,truck,two day,north,foggy,234,23.45,1240.35,18,4,38,0.65,9.47,13.93,0,0,5.3,52.89,On Time,On Time,0,
DEL7892,blue dart,ev bike,standard,south,hot,98.7,6.46,512.88,17,5,30,0.8,4.11,4.41,0,0,5.2,79.39,On Time,On Time,0,
DEL7893,amazon logistics,scooter,same day,west,stormy,149.3,19.83,905.99,5,3,40,0.8,4.67,5.42,0.42,1,6.07,45.69,Operational Variance,Breach,0,
DEL7894,ekart,truck,express,east,stormy,98.4,8.5,567.5,9,3,38,0.8,3.24,3.63,0,0,5.77,66.76,On Time,On Time,0,
DEL7895,blue dart,bike,express,north,rainy,22.7,38.39,278.67,8,2,35,0.75,0.86,3.1,0,0,12.28,7.26,On Time,On Time,1,
DEL7896,xpressbees,truck,same day,central,foggy,256.6,34.82,1487.46,6,3,38,0.65,10.39,15.21,9.21,1,5.8,42.72,SLA Breach,Breach,0,
DEL7897,delhivery,van,same day,north,hot,246.3,37.38,1443.64,6,2,45,0.8,6.84,9.81,3.81,1,5.86,38.62,SLA Breach,Breach,0,
DEL7898,amazon logistics,bike,express,east,foggy,26.4,12.8,220.4,8,3,35,0.65,1.16,3.73,0,0,8.35,17.22,On Time,On Time,0,
DEL7899,amazon logistics,ev bike,same day,north,stormy,196.7,40.77,1205.81,6,2,30,0.8,8.2,10.95,4.95,1,6.13,29.58,SLA Breach,Breach,0,
DEL7900,amazon logistics,scooter,same day,north,clear,253.7,12.18,1405.04,6,5,40,1,6.34,9.07,3.07,1,5.54,115.36,SLA Breach,Breach,0,
DEL7901,ekart,ev bike,express,east,hot,13,40.4,236.2,8,5,30,0.8,0.54,1.27,0,0,18.17,5.85,On Time,On Time,1,
DEL7902,blue dart,van,express,south,cold,117.8,11.75,674.25,9,2,45,0.8,3.27,3.51,0,0,5.72,57.38,On Time,On Time,0,
DEL7903,dhl,ev bike,express,east,rainy,74,13.42,460.26,9,2,30,0.75,3.29,5.01,0,0,6.22,34.3,On Time,On Time,0,
DEL7904,dhl,ev bike,express,central,clear,143.1,28.61,851.33,9,3,30,1,4.77,5.16,0,0,5.95,29.76,On Time,On Time,0,
DEL7905,ecom express,van,express,west,foggy,47,19.67,344.01,8,3,45,0.65,1.61,3.83,0,0,7.32,17.49,On Time,On Time,0,
DEL7906,shadowfax,ev bike,standard,south,cold,11.1,40.08,175.74,16,4,30,0.8,0.46,0.81,0,0,15.83,4.38,On Time,On Time,1,
DEL7907,ecom express,van,two day,east,cold,7.3,17.03,95.6674,16,4,45,0.8,0.2,0.7,0,0,13.11,5.62,On Time,On Time,1,
DEL7908,xpressbees,truck,same day,south,stormy,284.7,40.6,1632.7206,6,3,38,0.8,9.37,11.82,5.82,1,5.73,40.21,SLA Breach,Breach,0,
DEL7909,xpressbees,scooter,same day,south,stormy,21.1,45.13,340.89,4,2,40,0.8,0.66,1.56,0,0,16.16,7.55,On Time,On Time,1,
DEL7910,blue dart,van,same day,east,stormy,66.2,30.26,521.78,5,2,45,0.8,1.84,2.18,0,0,7.88,17.24,On Time,On Time,0,
DEL7911,delhivery,bike,two day,north,clear,188.2,28.1,1025.3,18,5,35,1,5.38,8.19,0,0,5.45,36.49,On Time,On Time,0,
DEL7912,delhivery,van,two day,south,rainy,191.9,40.96,1082.38,18,4,45,0.75,5.69,9.85,0,0,5.64,26.43,On Time,On Time,0,
DEL7913,shadowfax,bike,express,east,hot,29.7,28.95,285.35,8,3,35,0.8,1.06,1.29,0,0,9.61,9.86,On Time,On Time,1,
DEL7914,blue dart,van,express,west,foggy,164.1,30.09,960.77,10,2,45,0.65,5.61,10.47,0.47,1,5.85,31.93,Operational Variance,Breach,0,
DEL7915,ecom express,ev van,two day,west,hot,138.1,31.56,785.18,17,5,40,0.8,4.32,4.49,0,0,5.69,24.88,On Time,On Time,0,
DEL7916,blue dart,van,same day,central,foggy,67.9,12.51,477.03,5,3,45,0.65,2.32,4.8,0,0,7.03,38.13,On Time,On Time,0,
DEL7917,ecom express,van,two day,south,cold,241.8,6.59,1228.77,18,3,45,0.8,6.72,9.59,0,0,5.08,186.46,On Time,On Time,0,
DEL7918,xpressbees,ev van,standard,north,hot,289.7,9.3,1476.4,18,4,40,0.8,9.05,11.25,0,0,5.1,158.75,On Time,On Time,0,
DEL7919,delhivery,bike,express,west,stormy,89,29.62,583.86,9,3,35,0.8,3.18,3.24,0,0,6.56,19.71,On Time,On Time,0,
DEL7920,delhivery,ev bike,express,east,hot,62.6,11.75,398.25,9,5,30,0.8,2.61,3.13,0,0,6.36,33.89,On Time,On Time,0,
DEL7921,dhl,truck,express,central,stormy,109.9,49.52,749.2,9,2,38,0.8,3.62,3.91,0,0,6.82,15.13,On Time,On Time,0,
DEL7922,dhl,van,same day,north,rainy,265,7.46,1447.38,6,2,45,0.75,7.85,11.82,5.82,1,5.46,194.02,SLA Breach,Breach,0,
DEL7923,ekart,scooter,two day,south,rainy,230,40.06,1270.18,18,5,40,0.75,7.67,11.86,0,0,5.52,31.71,On Time,On Time,0,
DEL7924,fedex,truck,standard,east,rainy,225.6,36.3,1236.9,18,5,38,0.75,7.92,11.98,0,0,5.48,34.07,On Time,On Time,0,
DEL7925,blue dart,van,two day,central,stormy,271,47.61,1497.83,18,5,45,0.8,7.53,9.97,0,0,5.53,31.46,On Time,On Time,0,
DEL7926,blue dart,van,two day,north,stormy,70.5,12.91,391.23,17,5,45,0.8,1.96,2.84,0,0,5.55,30.3,On Time,On Time,0,
DEL7927,xpressbees,ev bike,express,central,clear,259.2,40.79,1468.37,10,3,30,1,8.64,10.65,0.65,1,5.67,36,Operational Variance,Breach,0,
DEL7928,ecom express,van,express,north,foggy,275.3,26.33,1505.49,10,2,45,0.65,9.41,13.75,3.75,1,5.47,57.18,SLA Breach,Breach,0,
DEL7929,ekart,ev bike,two day,central,hot,209.2,15.94,1093.82,18,4,30,0.8,8.72,11.61,0,0,5.23,68.62,On Time,On Time,0,
DEL7930,ecom express,scooter,standard,west,hot,122.6,26.34,692.02,17,4,40,0.8,3.83,3.9,0,0,5.64,26.27,On Time,On Time,0,
DEL7931,dhl,ev bike,two day,north,hot,272.5,28.16,1446.98,18,5,30,0.8,11.35,13.64,0,0,5.31,51.38,On Time,On Time,0,
DEL7932,dhl,truck,two day,central,rainy,11.7,6.46,95.6674,16,4,38,0.75,0.41,2.77,0,0,8.18,14.81,On Time,On Time,0,
DEL7933,delhivery,ev van,express,north,hot,85.9,34.83,583.99,9,2,40,0.8,2.68,3.22,0,0,6.8,16.77,On Time,On Time,0,
DEL7934,dhl,van,same day,south,rainy,29.7,9.59,277.27,4,3,45,0.75,0.88,2.65,0,0,9.34,28.91,On Time,On Time,1,
DEL7935,fedex,scooter,same day,west,hot,115.7,24.43,751.79,5,3,40,0.8,3.62,4.04,0,0,6.5,30.77,On Time,On Time,0,
DEL7936,shadowfax,van,two day,south,hot,222.6,26.91,1193.73,18,4,45,0.8,6.18,9.11,0,0,5.36,44.36,On Time,On Time,0,
DEL7937,blue dart,truck,two day,south,rainy,121.1,2.91,614.23,17,4,38,0.75,4.25,5.76,0,0,5.07,211.08,On Time,On Time,0,
DEL7938,blue dart,van,two day,south,hot,168,19.4,898.2,18,5,45,0.8,4.67,7.32,0,0,5.35,46.3,On Time,On Time,0,
DEL7939,dhl,ev van,standard,north,clear,124.6,31.86,718.58,17,5,40,1,3.12,3.79,0,0,5.77,22.55,On Time,On Time,0,
DEL7940,delhivery,bike,two day,east,stormy,10.9,4.74,95.6674,16,4,35,0.8,0.39,0.4,0,0,8.78,20.18,On Time,On Time,1,
DEL7941,blue dart,scooter,two day,east,stormy,20,8.62,125.86,16,3,40,0.8,0.63,1.2,0,0,6.29,14.6,On Time,On Time,0,
DEL7942,shadowfax,ev van,same day,central,cold,14.4,48.03,316.09,4,5,40,0.8,0.45,1.26,0,0,21.95,6.58,On Time,On Time,1,
DEL7943,ecom express,ev bike,standard,east,stormy,243.1,31.06,1308.68,18,3,30,0.8,10.13,13.1,0,0,5.38,42.13,On Time,On Time,0,
DEL7944,shadowfax,bike,same day,east,clear,25.9,41.9,355.2,4,4,35,1,0.74,1.41,0,0,13.71,8.48,On Time,On Time,1,
DEL7945,blue dart,ev van,express,north,cold,100.4,23.13,621.39,9,4,40,0.8,3.14,3.7,0,0,6.19,26.87,On Time,On Time,0,
DEL7946,ecom express,van,express,south,rainy,167.4,7.05,908.15,10,1,45,0.75,4.96,9.14,0,0,5.43,128.82,On Time,On Time,0,
DEL7947,fedex,truck,express,north,hot,161.1,30.14,945.92,10,2,38,0.8,5.3,8.25,0,0,5.87,31.38,On Time,On Time,0,
DEL7948,xpressbees,bike,express,central,hot,185,3.82,986.46,10,1,35,0.8,6.61,8.69,0,0,5.33,258.24,On Time,On Time,0,
DEL7949,blue dart,bike,same day,west,rainy,158.2,7.07,912.21,6,3,35,0.75,6.03,10.17,4.17,1,5.77,129.03,SLA Breach,Breach,0,
DEL7950,shadowfax,ev bike,standard,south,clear,148.5,15.09,787.77,17,4,30,1,4.95,5.78,0,0,5.3,52.2,On Time,On Time,0,
DEL7951,delhivery,scooter,standard,east,stormy,201.4,28.17,1091.51,18,3,40,0.8,6.29,8.9,0,0,5.42,38.75,On Time,On Time,0,
DEL7952,shadowfax,bike,express,east,foggy,88.3,1.94,497.32,9,2,35,0.65,3.88,5.92,0,0,5.63,256.35,On Time,On Time,0,
DEL7953,blue dart,ev bike,express,south,stormy,137.4,19.41,795.23,9,2,30,0.8,5.73,5.87,0,0,5.79,40.97,On Time,On Time,0,
DEL7954,ecom express,scooter,two day,north,cold,130.1,29.49,738.97,17,4,40,0.8,4.07,5.05,0,0,5.68,25.06,On Time,On Time,0,
DEL7955,delhivery,ev van,express,central,hot,107,25.05,660.15,9,4,40,0.8,3.34,4.23,0,0,6.17,26.35,On Time,On Time,0,
DEL7956,shadowfax,scooter,two day,south,rainy,297.1,27.54,1577.62,18,4,40,0.75,9.9,13.7,0,0,5.31,57.28,On Time,On Time,0,
DEL7957,blue dart,bike,standard,west,hot,271,46.83,1495.49,18,5,35,0.8,9.68,11.99,0,0,5.52,31.93,On Time,On Time,0,
DEL7958,xpressbees,van,same day,west,rainy,202.9,49.17,1262.01,6,4,45,0.75,6.01,10.51,4.51,1,6.22,25.67,SLA Breach,Breach,0,
DEL7959,fedex,scooter,two day,east,stormy,222.2,42.06,1237.18,18,5,40,0.8,6.94,9.78,0,0,5.57,29.41,On Time,On Time,0,
DEL7960,ecom express,truck,express,west,rainy,261.9,30.18,1450.04,10,2,38,0.75,9.19,13.39,3.39,1,5.54,48.05,SLA Breach,Breach,0,
DEL7961,shadowfax,scooter,standard,south,cold,108.2,16.72,591.16,17,5,40,0.8,3.38,4.32,0,0,5.46,35.36,On Time,On Time,0,
DEL7962,dhl,ev van,same day,south,foggy,159.4,29.25,984.75,6,4,40,0.65,6.13,10.79,4.79,1,6.18,33.67,SLA Breach,Breach,0,
DEL7963,delhivery,van,standard,west,rainy,106.8,36.34,643.02,17,4,45,0.75,3.16,5.39,0,0,6.02,17.69,On Time,On Time,0,
DEL7964,shadowfax,ev bike,standard,west,cold,267.7,19.9,1398.2,18,3,30,0.8,11.15,13.53,0,0,5.22,70.26,On Time,On Time,0,
DEL7965,dhl,ev bike,standard,west,hot,182.7,25.84,991.02,18,5,30,0.8,7.61,10.29,0,0,5.42,38.35,On Time,On Time,0,
DEL7966,delhivery,ev van,express,west,rainy,168.8,25.03,969.09,10,3,40,0.75,5.63,9.35,0,0,5.74,38.72,On Time,On Time,0,
DEL7967,shadowfax,truck,same day,central,clear,136,38.67,896.01,5,3,38,1,3.58,3.73,0,0,6.59,23.17,On Time,On Time,0,
DEL7968,blue dart,scooter,standard,south,cold,172.2,5.74,878.22,18,5,40,0.8,5.38,8.01,0,0,5.1,153,On Time,On Time,0,
